author_name,citation_count,h_index,document_count,scopus_author_id,scopus_indexed_name,scopus_affiliation_name,match_status,match_score,query_used,error_message,review_status
TARCIANA MARIA SANTOS DA SILVA,3210.0,30.0,152.0,7102995765.0,,Universidade Federal Rural de Pernambuco,matched,128.0,[last-only+afid] AUTHLAST(SILVA) AND AF-ID(60000958),,accepted
FLAVIA LUCENA FREDOU,2564.0,29.0,123.0,54920925700.0,,Universidade Federal Rural de Pernambuco,matched,125.0,"AUTHLAST(FREDOU) AND AUTHFIRST(FLAVIA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
JOSE DEIBSOM DA SILVA,228.0,7.0,21.0,57325129500.0,,Universidade Federal Rural de Pernambuco,matched,120.0,"AUTHLAST(SILVA) AND AUTHFIRST(JOSE) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
ANA PAULA TEIXEIRA BRUNO SILVA,94.0,4.0,6.0,57028710200.0,,Universidade Federal Rural de Pernambuco,matched,114.0,"AUTHLAST(SILVA) AND AUTHFIRST(ANA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
YGOR JACQUES AGRA BEZERRA DA SILVA,960.0,20.0,45.0,57211776841.0,,Universidade Federal Rural de Pernambuco,matched,132.0,"AUTHLAST(SILVA) AND AUTHFIRST(YGOR) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
MICHAEL LEE SUNDHEIMER,1349.0,15.0,56.0,6701844461.0,,Universidade Federal Rural de Pernambuco,matched,130.0,"AUTHLAST(SUNDHEIMER) AND AUTHFIRST(MICHAEL) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
CARLOS ANDRE DE CARVALHO BOSCO,353.0,10.0,28.0,7004550795.0,,Universidade Federal Rural de Pernambuco,matched,118.0,"AUTHLAST(BOSCO) AND AUTHFIRST(CARLOS) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
GUSTAVO RAU DE ALMEIDA CALLOU,863.0,18.0,84.0,25633749100.0,,Universidade Federal Rural de Pernambuco,matched,134.0,"AUTHLAST(CALLOU) AND AUTHFIRST(GUSTAVO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
ANTONIO CARLOS DA SILVA MIRANDA,19.0,3.0,13.0,57218911552.0,,Universidade Federal Rural de Pernambuco,matched,111.0,[last-only+afid] AUTHLAST(MIRANDA) AND AF-ID(60000958),,accepted
EDIVAN RODRIGUES DE SOUZA,851.0,18.0,65.0,24075258700.0,,Universidade Federal Rural de Pernambuco,matched,133.0,"AUTHLAST(SOUZA) AND AUTHFIRST(EDIVAN) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
ANTONIO DE PADUA SANTOS,76.0,5.0,12.0,56736983300.0,,Universidade Federal Rural de Pernambuco,matched,120.0,"AUTHLAST(SANTOS) AND AUTHFIRST(ANTONIO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
SILVANA BOCANEGRA,90.0,5.0,7.0,36163029100.0,,Universidade Federal de Pernambuco,matched,90.0,"AUTHLAST(BOCANEGRA) AND AUTHFIRST(SILVANA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
ENERY GISLAYNE DE SOUSA MELO,8.0,1.0,1.0,57204696949.0,,Universidade Federal Rural de Pernambuco,matched,131.0,"AUTHLAST(MELO) AND AUTHFIRST(ENERY) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
CAROLINE MIRANDA BIONDI,1023.0,20.0,43.0,57211771739.0,,Universidade Federal Rural de Pernambuco,matched,132.0,"AUTHLAST(BIONDI) AND AUTHFIRST(CAROLINE) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
JAIRO RICARDO ROCHA DE OLIVEIRA,128.0,4.0,5.0,7202553854.0,,Universidade Federal Rural de Pernambuco,matched,90.0,"AUTHLAST(OLIVEIRA) AND AUTHFIRST(JAIRO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
GABRIEL ALVES DE ALBUQUERQUE JUNIOR,2.0,1.0,2.0,57221501501.0,,Universidade Federal de Pernambuco,matched,70.0,"AUTHLAST(JUNIOR) AND AUTHFIRST(GABRIEL) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
GABRIEL ARAUJO GUEDES,163.0,8.0,12.0,57188965992.0,,Universidade Federal Rural de Pernambuco,matched,116.0,[last-only+afid] AUTHLAST(GUEDES) AND AF-ID(60000958),,accepted
BARBARA COSTA DA SILVA,2.0,1.0,1.0,57208272299.0,,Universidade Federal Rural de Pernambuco,matched,110.0,"AUTHLAST(SILVA) AND AUTHFIRST(BARBARA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
DELSON LARANJEIRA,354.0,11.0,34.0,24721860400.0,,Universidade Federal Rural de Pernambuco,matched,151.0,"AUTHLAST(LARANJEIRA) AND AUTHFIRST(DELSON) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
MARCO AURELIO BENEVIDES DE PINHO,2.0,1.0,1.0,57386588500.0,,Universidade Federal Rural de Pernambuco,matched,108.0,[last-only+afid] AUTHLAST(PINHO) AND AF-ID(60000958),,accepted
THIERES GEORGE FREIRE DA SILVA,2960.0,29.0,247.0,36946697600.0,,Universidade Federal Rural de Pernambuco,matched,135.0,"AUTHLAST(SILVA) AND AUTHFIRST(THIERES) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
IONETE CAVALCANTI DE MORAES,1015.0,17.0,86.0,36056226900.0,,Universidade Federal Rural de Pernambuco,matched,118.0,[last-only+afid] AUTHLAST(MORAES) AND AF-ID(60000958),,accepted
ERIKA VALENTE DE MEDEIROS,1879.0,21.0,155.0,14044526500.0,,Universidade Federal do Agreste de Pernambuco,matched,60.0,"AUTHLAST(MEDEIROS) AND AUTHFIRST(ERIKA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
ALESSANDRA CARLA CEOLIN,39.0,2.0,5.0,55343605100.0,,Universidade Federal Rural de Pernambuco,matched,130.0,"AUTHLAST(CEOLIN) AND AUTHFIRST(ALESSANDRA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
JEAN CHEYSON BARROS DOS SANTOS,26.0,1.0,1.0,57216770961.0,,Universidade Federal Rural de Pernambuco,matched,120.0,"AUTHLAST(SANTOS) AND AUTHFIRST(JEAN) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
ANDRE GUSTAVO CARVALHO MACHADO,102.0,3.0,4.0,57210990540.0,,Universidade Federal Rural de Pernambuco,matched,114.0,[last-only+afid] AUTHLAST(MACHADO) AND AF-ID(60000958),,accepted
JOSE GERALDO EUGENIO DE FRANCA,25.0,2.0,7.0,58736394300.0,,Universidade Federal Rural de Pernambuco,matched,100.0,"AUTHLAST(FRANCA) AND AUTHFIRST(JOSE) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
YUMARA LUCIA VASCONCELOS,3.0,1.0,2.0,55295640800.0,,Universidade Federal Rural de Pernambuco,matched,130.0,"AUTHLAST(VASCONCELOS) AND AUTHFIRST(YUMARA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
MARIA BETANIA GALVAO DOS SANTOS FREIRE,1141.0,21.0,76.0,55670603300.0,,Universidade Federal Rural de Pernambuco,matched,133.0,"AUTHLAST(FREIRE) AND AUTHFIRST(MARIA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
MARIA IRAE DE SOUZA CORREA,16.0,2.0,3.0,57216928226.0,,Universidade Federal Rural de Pernambuco,matched,111.0,[last-only+afid] AUTHLAST(CORREA) AND AF-ID(60000958),,accepted
CAROLINA ETIENNE DE ROSALIA E SILVA SANTOS,2.0,1.0,3.0,59369111600.0,,Universidade Federal Rural de Pernambuco,matched,113.0,"AUTHLAST(SANTOS) AND AUTHFIRST(CAROLINA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
BRIVALDO GOMES DE ALMEIDA,432.0,13.0,44.0,36147087600.0,,Universidade Federal Rural de Pernambuco,matched,132.0,"AUTHLAST(ALMEIDA) AND AUTHFIRST(BRIVALDO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
ANDREA CARLA DE PAIVA,6.0,2.0,3.0,57195558449.0,,Universidade Federal Rural de Pernambuco,matched,100.0,"AUTHLAST(PAIVA) AND AUTHFIRST(ANDREA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
MARCO AURELIO SIQUEIRA DA GAMA,232.0,8.0,38.0,40661371100.0,,Universidade Federal Rural de Pernambuco,matched,128.0,"AUTHLAST(GAMA) AND AUTHFIRST(MARCO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
SARA CRISTINA PINTO RODRIGUES,372.0,8.0,31.0,7005341736.0,,Universidade Federal Rural de Pernambuco,matched,121.0,"AUTHLAST(RODRIGUES) AND AUTHFIRST(SARA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
ANA DOLORES SANTIAGO DE FREITAS,18.0,3.0,6.0,59662951500.0,,Universidade Federal Rural de Pernambuco,matched,130.0,"AUTHLAST(FREITAS) AND AUTHFIRST(ANA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
PIERRE CASTRO SOARES,850.0,15.0,95.0,7006091290.0,,Universidade Federal Rural de Pernambuco,matched,134.0,"AUTHLAST(SOARES) AND AUTHFIRST(PIERRE) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
SUZANA CANDIDO DE BARROS SAMPAIO,360.0,12.0,42.0,55965265300.0,,Universidade Federal Rural de Pernambuco,matched,126.0,"AUTHLAST(SAMPAIO) AND AUTHFIRST(SUZANA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
MARIA GILCA PINTO XAVIER,14.0,2.0,2.0,57944479300.0,,Universidade Federal Rural de Pernambuco,matched,100.0,"AUTHLAST(XAVIER) AND AUTHFIRST(MARIA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
CARLA LOPES DE MENDONCA,10.0,2.0,3.0,6506397533.0,,Universidade Federal Rural de Pernambuco,matched,120.0,"AUTHLAST(MENDONCA) AND AUTHFIRST(CARLA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
LETICIA DA COSTA E SILVA,0.0,0.0,1.0,59332919900.0,,Universidade Federal Rural de Pernambuco,matched,120.0,"AUTHLAST(SILVA) AND AUTHFIRST(LETICIA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
JOSE AUGUSTO BASTOS AFONSO DA SILVA,604.0,13.0,85.0,7201733084.0,,Universidade Federal Rural de Pernambuco,matched,113.0,"AUTHLAST(SILVA) AND AUTHFIRST(JOSE) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
TIAGO ARAUJO DE PAULA LIMA,37.0,4.0,8.0,57223755085.0,,Universidade Federal Rural de Pernambuco,matched,121.0,"AUTHLAST(LIMA) AND AUTHFIRST(TIAGO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
ELLEN CORDEIRO BENTO DA SILVA,84.0,4.0,8.0,59662930000.0,,Universidade Federal Rural de Pernambuco,matched,100.0,"AUTHLAST(SILVA) AND AUTHFIRST(ELLEN) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
GRAZIELLE ANAHY DE SOUSA ALEIXO CAVALCANTI,0.0,0.0,1.0,59905738500.0,,Universidade Federal Rural de Pernambuco,matched,130.0,"AUTHLAST(CAVALCANTI) AND AUTHFIRST(GRAZIELLE) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
TALES WANDERLEY VITAL,11.0,2.0,9.0,53165019200.0,,Universidade Federal Rural de Pernambuco,matched,130.0,"AUTHLAST(VITAL) AND AUTHFIRST(TALES) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
ADAUTO JOSE FERREIRA DE SOUZA,5.0,1.0,1.0,59013752100.0,,Universidade Federal Rural de Pernambuco,matched,120.0,"AUTHLAST(SOUZA) AND AUTHFIRST(ADAUTO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
FELIPE LUIZ LIMA DE PAULO,119.0,5.0,10.0,57217444030.0,,Universidade Federal Rural de Pernambuco,matched,100.0,"AUTHLAST(PAULO) AND AUTHFIRST(FELIPE) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
MATEUS ROSAS RIBEIRO FILHO,182.0,8.0,11.0,36620828500.0,,Universidade Federal Rural de Pernambuco,matched,130.0,"AUTHLAST(FILHO) AND AUTHFIRST(MATEUS) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
DIEGO JOSE RATIVA MILLAN,1115.0,22.0,69.0,13607050900.0,,Universidade de Pernambuco,matched,23.0,"AUTHLAST(MILLAN) AND AUTHFIRST(DIEGO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
LEUCIO CAMARA ALVES,2271.0,25.0,169.0,12042110700.0,,Universidade Federal Rural de Pernambuco,matched,133.0,"AUTHLAST(ALVES) AND AUTHFIRST(LEUCIO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
HELIO CORDEIRO MANSO FILHO,0.0,0.0,1.0,60508067300.0,,Universidade Federal Rural de Pernambuco,matched,121.0,"AUTHLAST(FILHO) AND AUTHFIRST(HELIO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
MARCOS ANTONIO LEMOS DE OLIVEIRA,819.0,14.0,92.0,35446590600.0,,Universidade Federal Rural de Pernambuco,matched,134.0,"AUTHLAST(OLIVEIRA) AND AUTHFIRST(MARCOS) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
DIEGO FIRMINO COSTA DA SILVA,104.0,5.0,9.0,57188974878.0,,Universidade Federal Rural de Pernambuco,matched,120.0,"AUTHLAST(SILVA) AND AUTHFIRST(DIEGO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
FABRICIO BEZERRA DE SA,70.0,2.0,2.0,57190261458.0,,Universidade Federal Rural de Pernambuco,matched,120.0,"AUTHLAST(SA) AND AUTHFIRST(FABRICIO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
JOSE FERRAZ DE MOURA NUNES FILHO,6.0,1.0,1.0,57217069722.0,,Universidade Federal Rural de Pernambuco,matched,114.0,"AUTHLAST(FILHO) AND AUTHFIRST(JOSE) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
ANDREA ALICE DA FONSECA OLIVEIRA,0.0,0.0,1.0,60537424000.0,,Universidade Federal Rural de Pernambuco,matched,119.0,"AUTHLAST(OLIVEIRA) AND AUTHFIRST(ANDREA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
ANDRE MARIANO BATISTA,564.0,14.0,50.0,36496349400.0,,Universidade Federal Rural de Pernambuco,matched,132.0,"AUTHLAST(BATISTA) AND AUTHFIRST(ANDRE) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
FABIANO SELLOS COSTA,226.0,7.0,69.0,24472842200.0,,Universidade Federal Rural de Pernambuco,matched,133.0,"AUTHLAST(COSTA) AND AUTHFIRST(FABIANO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
ANA LICIA PATRIOTA FELICIANO MARANGON,647.0,14.0,42.0,16230052600.0,,Universidade Federal de Pernambuco,matched,36.0,"AUTHLAST(MARANGON) AND AUTHFIRST(ANA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
JOSE WILTON PINHEIRO JUNIOR,1111.0,17.0,154.0,25951815400.0,,Universidade Federal Rural de Pernambuco,matched,105.0,"AUTHLAST(JUNIOR) AND AUTHFIRST(JOSE) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
CLAUDIO COUTINHO BARTOLOMEU,129.0,6.0,36.0,6506322721.0,,Universidade Federal de Pernambuco,matched,58.0,"AUTHLAST(BARTOLOMEU) AND AUTHFIRST(CLAUDIO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
GISELLE GOMES MONTEIRO FRACETTO,670.0,16.0,54.0,55566572700.0,,Universidade Federal Rural de Pernambuco,matched,132.0,"AUTHLAST(FRACETTO) AND AUTHFIRST(GISELLE) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
MARIO DE ANDRADE LIRA JUNIOR,0.0,0.0,2.0,60512599600.0,,Universidade Federal Rural de Pernambuco,matched,122.0,"AUTHLAST(JUNIOR) AND AUTHFIRST(MARIO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
ADEMIR DE OLIVEIRA FERREIRA,1149.0,20.0,53.0,57221945647.0,,Universidade Federal Rural de Pernambuco,matched,122.0,"AUTHLAST(FERREIRA) AND AUTHFIRST(ADEMIR) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
MARIA DA PENHA MOREIRA GONCALVES,28.0,2.0,8.0,57203186701.0,,Universidade Federal Rural de Pernambuco,matched,120.0,"AUTHLAST(GONCALVES) AND AUTHFIRST(MARIA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
EVILDA RODRIGUES DE LIMA,96.0,4.0,17.0,36106637200.0,,Universidade Federal Rural de Pernambuco,matched,100.0,"AUTHLAST(LIMA) AND AUTHFIRST(EVILDA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
JOSE ANTONIO ALEIXO DA SILVA,604.0,13.0,85.0,7201733084.0,,Universidade Federal Rural de Pernambuco,matched,116.0,"AUTHLAST(SILVA) AND AUTHFIRST(JOSE) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
KEILA APARECIDA MOREIRA,1423.0,20.0,76.0,6603063979.0,,Universidade Federal do Agreste de Pernambuco,matched,58.0,"AUTHLAST(MOREIRA) AND AUTHFIRST(KEILA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
HUBER RIZZO,138.0,7.0,42.0,48662702700.0,,Universidade Federal Rural de Pernambuco,matched,152.0,"AUTHLAST(RIZZO) AND AUTHFIRST(HUBER) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
GILCIA APARECIDA DE CARVALHO,741.0,13.0,68.0,7003795682.0,,Universidade Federal Rural de Pernambuco,matched,133.0,"AUTHLAST(CARVALHO) AND AUTHFIRST(GILCIA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
RINALDO APARECIDO MOTA,3567.0,28.0,368.0,7005490492.0,,Universidade Federal Rural de Pernambuco,matched,135.0,"AUTHLAST(MOTA) AND AUTHFIRST(RINALDO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
EMANUEL ARAUJO SILVA,47.0,2.0,2.0,57216380891.0,,Universidade Federal Rural de Pernambuco,matched,120.0,"AUTHLAST(SILVA) AND AUTHFIRST(EMANUEL) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
FRANCISCO DE ASSIS LEITE SOUZA,199.0,8.0,42.0,55840003600.0,,Universidade Federal Rural de Pernambuco,matched,122.0,"AUTHLAST(SOUZA) AND AUTHFIRST(FRANCISCO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
EDNEY PEREIRA DA SILVA,606.0,13.0,76.0,55432563600.0,,"Universidade Estadual Paulista ""Júlio de Mesquita Filho""",matched,73.0,"AUTHLAST(SILVA) AND AUTHFIRST(EDNEY) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,rejected
RODRIGO EIJI HAKAMADA,2511.0,17.0,53.0,35784228000.0,,Universidade de São Paulo,matched,72.0,"AUTHLAST(HAKAMADA) AND AUTHFIRST(RODRIGO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,rejected
FRANCISCO FERNANDO RAMOS DE CARVALHO,0.0,0.0,1.0,57211325749.0,,Universidade Federal Rural de Pernambuco,matched,130.0,"AUTHLAST(CARVALHO) AND AUTHFIRST(FRANCISCO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
JEAN CARLOS RAMOS DA SILVA,0.0,0.0,1.0,59974164400.0,,Universidade Federal Rural de Pernambuco,matched,125.0,"AUTHLAST(SILVA) AND AUTHFIRST(JEAN) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
TELMA LUCIA DE ANDRADE LIMA,28.0,4.0,5.0,56712458700.0,,Universidade Federal Rural de Pernambuco,matched,130.0,"AUTHLAST(LIMA) AND AUTHFIRST(TELMA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
FABIO DE SOUZA MENDONCA,8.0,2.0,6.0,59569301000.0,,Universidade Federal Rural de Pernambuco,matched,122.0,"AUTHLAST(MENDONCA) AND AUTHFIRST(FABIO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
VALDSON JOSE DA SILVA,360.0,12.0,40.0,57132143300.0,,Universidade Federal de Pernambuco,matched,42.0,"AUTHLAST(SILVA) AND AUTHFIRST(VALDSON) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
CAMILLA MENDONCA SILVA,118.0,7.0,33.0,36337240500.0,,Universidade Federal Rural de Pernambuco,matched,131.0,"AUTHLAST(SILVA) AND AUTHFIRST(CAMILLA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
ZELIA MARIA SOARES JOFILI,94.0,6.0,9.0,8885896700.0,,Universidade Federal Rural de Pernambuco,matched,130.0,"AUTHLAST(JOFILI) AND AUTHFIRST(ZELIA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
MARIA INES SUCUPIRA MACIEL,1537.0,21.0,85.0,7006697255.0,,Universidade Federal Rural de Pernambuco,matched,134.0,"AUTHLAST(MACIEL) AND AUTHFIRST(MARIA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
EVARISTO JORGE OLIVEIRA DE SOUZA,326.0,10.0,47.0,55328150100.0,,Universidade Federal Rural de Pernambuco,matched,132.0,"AUTHLAST(SOUZA) AND AUTHFIRST(EVARISTO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
JOAO PAULO ISMERIO DOS SANTOS MONNERAT,445.0,11.0,25.0,55327684600.0,,Universidade Federal Rural de Pernambuco,matched,131.0,"AUTHLAST(MONNERAT) AND AUTHFIRST(JOAO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
HELENA EMILIA CAVALCANTI DA COSTA CORDEIRO MANSO,388.0,12.0,57.0,56440308000.0,,Universidade Federal Rural de Pernambuco,matched,124.0,"AUTHLAST(MANSO) AND AUTHFIRST(HELENA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
BETANIA CRISTINA GUILHERME,67.0,3.0,11.0,26643950500.0,,Universidade Federal Rural de Pernambuco,matched,130.0,"AUTHLAST(GUILHERME) AND AUTHFIRST(BETANIA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
RENATA VALERIANO TONON,7413.0,39.0,102.0,15062167600.0,,Embrapa Agroindústria de Alimentos,matched,58.0,"AUTHLAST(TONON) AND AUTHFIRST(RENATA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,rejected
MARCELO DE ANDRADE FERREIRA,2389.0,26.0,165.0,7402787171.0,,Universidade Federal Rural de Pernambuco,matched,135.0,"AUTHLAST(FERREIRA) AND AUTHFIRST(MARCELO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
JOAQUIM EVENCIO NETO,181.0,8.0,25.0,36061283400.0,,Universidade Federal Rural de Pernambuco,matched,131.0,"AUTHLAST(NETO) AND AUTHFIRST(JOAQUIM) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
RENATA PIMENTEL BANDEIRA DE MELO,376.0,11.0,56.0,55875296600.0,,Universidade Federal Rural de Pernambuco,matched,102.0,"AUTHLAST(MELO) AND AUTHFIRST(RENATA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
RINALDO LUIZ CARACIOLO FERREIRA,1544.0,20.0,151.0,12042465500.0,,Universidade Federal Rural de Pernambuco,matched,135.0,"AUTHLAST(FERREIRA) AND AUTHFIRST(RINALDO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
MERCIA VIRGINIA FERREIRA DOS SANTOS,2462.0,25.0,201.0,7202093636.0,,Universidade Federal Rural de Pernambuco,matched,105.0,"AUTHLAST(SANTOS) AND AUTHFIRST(MERCIA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
CARLOS BOA VIAGEM RABELLO,578.0,12.0,88.0,12040507200.0,,Universidade Federal Rural de Pernambuco,matched,134.0,"AUTHLAST(RABELLO) AND AUTHFIRST(CARLOS) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
WAGNER EDUARDO DA SILVA,251.0,9.0,25.0,8832552100.0,,Universidade Federal Rural de Pernambuco,matched,131.0,"AUTHLAST(SILVA) AND AUTHFIRST(WAGNER) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
LAURA LEANDRO DA ROCHA,28.0,3.0,4.0,59659057000.0,,Universidade Federal Rural de Pernambuco,matched,130.0,"AUTHLAST(ROCHA) AND AUTHFIRST(LAURA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
MARCIO VIEIRA DA CUNHA,986.0,16.0,101.0,56208256900.0,,Universidade Federal Rural de Pernambuco,matched,126.0,"AUTHLAST(CUNHA) AND AUTHFIRST(MARCIO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
MARIA APARECIDA TENORIO SALVADOR DA COSTA,87.0,4.0,5.0,8441449300.0,,Universidade Federal Rural de Pernambuco,matched,109.0,"AUTHLAST(COSTA) AND AUTHFIRST(MARIA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
CRISTIANO COSTA BASTOS,100.0,5.0,18.0,11141407300.0,,Universidade Federal Rural de Pernambuco,matched,130.0,"AUTHLAST(BASTOS) AND AUTHFIRST(CRISTIANO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
ALEXANDRE CARNEIRO LEAO DE MELLO,0.0,0.0,1.0,58170681300.0,,Universidade Federal Rural de Pernambuco,matched,130.0,"AUTHLAST(MELLO) AND AUTHFIRST(ALEXANDRE) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
WILSON ROSA DE OLIVEIRA JUNIOR,11.0,2.0,4.0,57215206168.0,,Universidade Federal Rural de Pernambuco,matched,118.0,"AUTHLAST(JUNIOR) AND AUTHFIRST(WILSON) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
TATIJANA STOSIC,1772.0,22.0,104.0,6701423164.0,,Universidade Federal Rural de Pernambuco,matched,155.0,"AUTHLAST(STOSIC) AND AUTHFIRST(TATIJANA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
ANNA PAULA DE A BRITO LIMA,0.0,0.0,1.0,60249722400.0,,Universidade Federal Rural de Pernambuco,matched,116.0,"AUTHLAST(LIMA) AND AUTHFIRST(ANNA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
JOAO EDUARDO FERNANDES RAMOS,0.0,0.0,1.0,57324128700.0,,Universidade Federal Rural de Pernambuco,matched,110.0,"AUTHLAST(RAMOS) AND AUTHFIRST(JOAO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
MARIA DO CARMO MOHAUPT MARQUES LUDKE,222.0,8.0,53.0,55344197200.0,,Universidade Federal Rural de Pernambuco,matched,132.0,"AUTHLAST(LUDKE) AND AUTHFIRST(MARIA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
