author_name,citation_count,h_index,document_count,scopus_author_id,scopus_indexed_name,scopus_affiliation_name,match_status,match_score,query_used,error_message
ALEXANDRE CAMPELO DE OLIVEIRA,,,,,,,api_error,,,"Erro na API Elsevier (401) em https://api.elsevier.com/content/search/author: {""service-error"":{""status"":{""statusCode"":""AUTHORIZATION_ERROR"",""statusText"":""The requestor is not authorized to access the requested view or fields of the resource""}}}"
CARLOS ROMERO FERREIRA DE OLIVEIRA,,,,,,,api_error,,,"Erro na API Elsevier (401) em https://api.elsevier.com/content/search/author: {""service-error"":{""status"":{""statusCode"":""AUTHORIZATION_ERROR"",""statusText"":""The requestor is not authorized to access the requested view or fields of the resource""}}}"
GENIVAL BARROS JUNIOR,,,,,,,api_error,,,"Erro na API Elsevier (401) em https://api.elsevier.com/content/search/author: {""service-error"":{""status"":{""statusCode"":""AUTHORIZATION_ERROR"",""statusText"":""The requestor is not authorized to access the requested view or fields of the resource""}}}"
MAURICIO LUIZ DE MELLO VIEIRA LEITE,,,,,,,api_error,,,"Erro na API Elsevier (401) em https://api.elsevier.com/content/search/author: {""service-error"":{""status"":{""statusCode"":""AUTHORIZATION_ERROR"",""statusText"":""The requestor is not authorized to access the requested view or fields of the resource""}}}"
LUIZ GUILHERME MEDEIROS PESSOA,,,,,,,api_error,,,"Erro na API Elsevier (401) em https://api.elsevier.com/content/search/author: {""service-error"":{""status"":{""statusCode"":""AUTHORIZATION_ERROR"",""statusText"":""The requestor is not authorized to access the requested view or fields of the resource""}}}"
LINDOMAR MARIA DA SILVEIRA,,,,,,,api_error,,,"Erro na API Elsevier (401) em https://api.elsevier.com/content/search/author: {""service-error"":{""status"":{""statusCode"":""AUTHORIZATION_ERROR"",""statusText"":""The requestor is not authorized to access the requested view or fields of the resource""}}}"
CLAUDIA HELENA CYSNEIROS MATOS DE OLIVEIRA,,,,,,,api_error,,,"Erro na API Elsevier (401) em https://api.elsevier.com/content/search/author: {""service-error"":{""status"":{""statusCode"":""AUTHORIZATION_ERROR"",""statusText"":""The requestor is not authorized to access the requested view or fields of the resource""}}}"
FILIPE ROLIM CORDEIRO,,,,,,,api_error,,,"Erro na API Elsevier (401) em https://api.elsevier.com/content/search/author: {""service-error"":{""status"":{""statusCode"":""AUTHORIZATION_ERROR"",""statusText"":""The requestor is not authorized to access the requested view or fields of the resource""}}}"
MARIA DA CONCEICAO MORAES BATISTA,,,,,,,api_error,,,"Erro na API Elsevier (401) em https://api.elsevier.com/content/search/author: {""service-error"":{""status"":{""statusCode"":""AUTHORIZATION_ERROR"",""statusText"":""The requestor is not authorized to access the requested view or fields of the resource""}}}"
JOAO PAULO SILVA DO MONTE LIMA,,,,,,,api_error,,,"Erro na API Elsevier (401) em https://api.elsevier.com/content/search/author: {""service-error"":{""status"":{""statusCode"":""AUTHORIZATION_ERROR"",""statusText"":""The requestor is not authorized to access the requested view or fields of the resource""}}}"
GLAUCO ESTACIO GONCALVES,,,,,,,api_error,,,"Erro na API Elsevier (401) em https://api.elsevier.com/content/search/author: {""service-error"":{""status"":{""statusCode"":""AUTHORIZATION_ERROR"",""statusText"":""The requestor is not authorized to access the requested view or fields of the resource""}}}"
SIDNEY DE CARVALHO NOGUEIRA,,,,,,,api_error,,,"Erro na API Elsevier (401) em https://api.elsevier.com/content/search/author: {""service-error"":{""status"":{""statusCode"":""AUTHORIZATION_ERROR"",""statusText"":""The requestor is not authorized to access the requested view or fields of the resource""}}}"
FERNANDO JORGE SAMPAIO MORAES,,,,,,,api_error,,,"Erro na API Elsevier (401) em https://api.elsevier.com/content/search/author: {""service-error"":{""status"":{""statusCode"":""AUTHORIZATION_ERROR"",""statusText"":""The requestor is not authorized to access the requested view or fields of the resource""}}}"
RICARDO ANDRE CAVALCANTE DE SOUZA,,,,,,,api_error,,,"Erro na API Elsevier (401) em https://api.elsevier.com/content/search/author: {""service-error"":{""status"":{""statusCode"":""AUTHORIZATION_ERROR"",""statusText"":""The requestor is not authorized to access the requested view or fields of the resource""}}}"
VICTOR WANDERLEY COSTA DE MEDEIROS,,,,,,,api_error,,,"Erro na API Elsevier (401) em https://api.elsevier.com/content/search/author: {""service-error"":{""status"":{""statusCode"":""AUTHORIZATION_ERROR"",""statusText"":""The requestor is not authorized to access the requested view or fields of the resource""}}}"
VALMIR MACARIO FILHO,,,,,,,api_error,,,"Erro na API Elsevier (401) em https://api.elsevier.com/content/search/author: {""service-error"":{""status"":{""statusCode"":""AUTHORIZATION_ERROR"",""statusText"":""The requestor is not authorized to access the requested view or fields of the resource""}}}"
FERNANDO ANTONIO AIRES LINS,,,,,,,api_error,,,"Erro na API Elsevier (401) em https://api.elsevier.com/content/search/author: {""service-error"":{""status"":{""statusCode"":""AUTHORIZATION_ERROR"",""statusText"":""The requestor is not authorized to access the requested view or fields of the resource""}}}"
GILBERTO AMADO DE AZEVEDO CYSNEIROS FILHO,,,,,,,api_error,,,"Erro na API Elsevier (401) em https://api.elsevier.com/content/search/author: {""service-error"":{""status"":{""statusCode"":""AUTHORIZATION_ERROR"",""statusText"":""The requestor is not authorized to access the requested view or fields of the resource""}}}"
ERICA TEIXEIRA GOMES DE SOUSA,,,,,,,api_error,,,"Erro na API Elsevier (401) em https://api.elsevier.com/content/search/author: {""service-error"":{""status"":{""statusCode"":""AUTHORIZATION_ERROR"",""statusText"":""The requestor is not authorized to access the requested view or fields of the resource""}}}"
RINALDO JOSE DE LIMA,,,,,,,api_error,,,"Erro na API Elsevier (401) em https://api.elsevier.com/content/search/author: {""service-error"":{""status"":{""statusCode"":""AUTHORIZATION_ERROR"",""statusText"":""The requestor is not authorized to access the requested view or fields of the resource""}}}"
GUSTAVO TABOADA SOLDATI,,,,,,,api_error,,,"Erro na API Elsevier (401) em https://api.elsevier.com/content/search/author: {""service-error"":{""status"":{""statusCode"":""AUTHORIZATION_ERROR"",""statusText"":""The requestor is not authorized to access the requested view or fields of the resource""}}}"
ADRIANO DO NASCIMENTO SIMOES,,,,,,,api_error,,,"Erro na API Elsevier (401) em https://api.elsevier.com/content/search/author: {""service-error"":{""status"":{""statusCode"":""AUTHORIZATION_ERROR"",""statusText"":""The requestor is not authorized to access the requested view or fields of the resource""}}}"
ANDRE LUIZ ALVES DE LIMA,,,,,,,api_error,,,"Erro na API Elsevier (401) em https://api.elsevier.com/content/search/author: {""service-error"":{""status"":{""statusCode"":""AUTHORIZATION_ERROR"",""statusText"":""The requestor is not authorized to access the requested view or fields of the resource""}}}"
ANTONIO DA SILVA SOUTO,,,,,,,api_error,,,"Erro na API Elsevier (401) em https://api.elsevier.com/content/search/author: {""service-error"":{""status"":{""statusCode"":""AUTHORIZATION_ERROR"",""statusText"":""The requestor is not authorized to access the requested view or fields of the resource""}}}"
PATRICIA MUNIZ DE MEDEIROS,,,,,,,api_error,,,"Erro na API Elsevier (401) em https://api.elsevier.com/content/search/author: {""service-error"":{""status"":{""statusCode"":""AUTHORIZATION_ERROR"",""statusText"":""The requestor is not authorized to access the requested view or fields of the resource""}}}"
ANA CAROLINA BORGES LINS E SILVA,,,,,,,api_error,,,"Erro na API Elsevier (401) em https://api.elsevier.com/content/search/author: {""service-error"":{""status"":{""statusCode"":""AUTHORIZATION_ERROR"",""statusText"":""The requestor is not authorized to access the requested view or fields of the resource""}}}"
FELIPE PIMENTEL LOPES DE MELO,,,,,,,api_error,,,"Erro na API Elsevier (401) em https://api.elsevier.com/content/search/author: {""service-error"":{""status"":{""statusCode"":""AUTHORIZATION_ERROR"",""statusText"":""The requestor is not authorized to access the requested view or fields of the resource""}}}"
TALINE CRISTINA DA SILVA,,,,,,,api_error,,,"Erro na API Elsevier (401) em https://api.elsevier.com/content/search/author: {""service-error"":{""status"":{""statusCode"":""AUTHORIZATION_ERROR"",""statusText"":""The requestor is not authorized to access the requested view or fields of the resource""}}}"
MARIA FERNANDA DE LA FUENTE CASTELLON,,,,,,,api_error,,,"Erro na API Elsevier (401) em https://api.elsevier.com/content/search/author: {""service-error"":{""status"":{""statusCode"":""AUTHORIZATION_ERROR"",""statusText"":""The requestor is not authorized to access the requested view or fields of the resource""}}}"
ROSANGELA GOMES TAVARES,,,,,,,api_error,,,"Erro na API Elsevier (401) em https://api.elsevier.com/content/search/author: {""service-error"":{""status"":{""statusCode"":""AUTHORIZATION_ERROR"",""statusText"":""The requestor is not authorized to access the requested view or fields of the resource""}}}"
SORAYA GIOVANETTI EL DEIR,,,,,,,api_error,,,"Erro na API Elsevier (401) em https://api.elsevier.com/content/search/author: {""service-error"":{""status"":{""statusCode"":""AUTHORIZATION_ERROR"",""statusText"":""The requestor is not authorized to access the requested view or fields of the resource""}}}"
ALEX SOUZA MORAES,,,,,,,api_error,,,"Erro na API Elsevier (401) em https://api.elsevier.com/content/search/author: {""service-error"":{""status"":{""statusCode"":""AUTHORIZATION_ERROR"",""statusText"":""The requestor is not authorized to access the requested view or fields of the resource""}}}"
VICTOR CASIMIRO PISCOYA,,,,,,,api_error,,,"Erro na API Elsevier (401) em https://api.elsevier.com/content/search/author: {""service-error"":{""status"":{""statusCode"":""AUTHORIZATION_ERROR"",""statusText"":""The requestor is not authorized to access the requested view or fields of the resource""}}}"
PERICLES BARBOSA CUNHA DE MIRANDA,,,,,,,api_error,,,"Erro na API Elsevier (401) em https://api.elsevier.com/content/search/author: {""service-error"":{""status"":{""statusCode"":""AUTHORIZATION_ERROR"",""statusText"":""The requestor is not authorized to access the requested view or fields of the resource""}}}"
ANDRE CAMARA ALVES DO NASCIMENTO,,,,,,,api_error,,,"Erro na API Elsevier (401) em https://api.elsevier.com/content/search/author: {""service-error"":{""status"":{""statusCode"":""AUTHORIZATION_ERROR"",""statusText"":""The requestor is not authorized to access the requested view or fields of the resource""}}}"
GEORGE AUGUSTO VALENCA SANTOS,,,,,,,api_error,,,"Erro na API Elsevier (401) em https://api.elsevier.com/content/search/author: {""service-error"":{""status"":{""statusCode"":""AUTHORIZATION_ERROR"",""statusText"":""The requestor is not authorized to access the requested view or fields of the resource""}}}"
ALDO TORRES SALES,,,,,,,api_error,,,"Erro na API Elsevier (401) em https://api.elsevier.com/content/search/author: {""service-error"":{""status"":{""statusCode"":""AUTHORIZATION_ERROR"",""statusText"":""The requestor is not authorized to access the requested view or fields of the resource""}}}"
MARILDA NASCIMENTO CARVALHO,,,,,,,api_error,,,"Erro na API Elsevier (401) em https://api.elsevier.com/content/search/author: {""service-error"":{""status"":{""statusCode"":""AUTHORIZATION_ERROR"",""statusText"":""The requestor is not authorized to access the requested view or fields of the resource""}}}"
ROMILDO MORANT DE HOLANDA,,,,,,,api_error,,,"Erro na API Elsevier (401) em https://api.elsevier.com/content/search/author: {""service-error"":{""status"":{""statusCode"":""AUTHORIZATION_ERROR"",""statusText"":""The requestor is not authorized to access the requested view or fields of the resource""}}}"
ANDRE FELIPE DE MELO SALES SANTOS,,,,,,,api_error,,,"Erro na API Elsevier (401) em https://api.elsevier.com/content/search/author: {""service-error"":{""status"":{""statusCode"":""AUTHORIZATION_ERROR"",""statusText"":""The requestor is not authorized to access the requested view or fields of the resource""}}}"
POMPEIA DE VILLACHAN E LYRA,,,,,,,api_error,,,"Erro na API Elsevier (401) em https://api.elsevier.com/content/search/author: {""service-error"":{""status"":{""statusCode"":""AUTHORIZATION_ERROR"",""statusText"":""The requestor is not authorized to access the requested view or fields of the resource""}}}"
DENISE MARIA BOTELHO,,,,,,,api_error,,,"Erro na API Elsevier (401) em https://api.elsevier.com/content/search/author: {""service-error"":{""status"":{""statusCode"":""AUTHORIZATION_ERROR"",""statusText"":""The requestor is not authorized to access the requested view or fields of the resource""}}}"
BRUNA TARCILIA FERRAZ,,,,,,,api_error,,,"Erro na API Elsevier (401) em https://api.elsevier.com/content/search/author: {""service-error"":{""status"":{""statusCode"":""AUTHORIZATION_ERROR"",""statusText"":""The requestor is not authorized to access the requested view or fields of the resource""}}}"
RODRIGO FELIPE RODRIGUES DO CARMO,,,,,,,api_error,,,"Erro na API Elsevier (401) em https://api.elsevier.com/content/search/author: {""service-error"":{""status"":{""statusCode"":""AUTHORIZATION_ERROR"",""statusText"":""The requestor is not authorized to access the requested view or fields of the resource""}}}"
ULYSSES PAULINO DE ALBUQUERQUE,,,,,,,api_error,,,"Erro na API Elsevier (401) em https://api.elsevier.com/content/search/author: {""service-error"":{""status"":{""statusCode"":""AUTHORIZATION_ERROR"",""statusText"":""The requestor is not authorized to access the requested view or fields of the resource""}}}"
OTAVIO AUGUSTO ALVES DOS SANTOS,,,,,,,api_error,,,"Erro na API Elsevier (401) em https://api.elsevier.com/content/search/author: {""service-error"":{""status"":{""statusCode"":""AUTHORIZATION_ERROR"",""statusText"":""The requestor is not authorized to access the requested view or fields of the resource""}}}"
